id,query_type,message,Class,Label,Hate_Speech,Offensive_Language,Insult,Normal_Comment
286818,Facebook:/<post-id>/comments,Vous légitimez le rencontre de Masra et pour Saleh Saleh Kebzabo et vous le traitez a traitre quel hypocrisie et sprit regionaliste,offensive,2,0,2,0,0
286820,Facebook:/<post-id>/comments,Trop d'honneur pour Idriss Deby d'être traité de dictateur. Il faudrait dire que c'est anarchiste,normal,4,0,0,0,4
286848,Facebook:/<post-id>/comments,J'ai un seul conseil a vous donner mon cher frère le fait d'insulter un dirigeant qui que ce soit n'est pas exemplaire mon frère nous te suivons toutes vos publications nous les avons suivis avec attention et nous t'apprécions pour ça mais une chose nous diverge ton insultation à l'égard du président Deby n'est pas juste.il existe dans toute la religion que fait de  manquer du respect un dirigeant quelle que soit ses fautes commises,normal,4,0,0,0,4
286883,Facebook:/<post-id>/comments,Nous attendons un direct de ta part sur la rencontre entre Succès MASRA et MIDI .,normal,4,0,0,0,4
286924,Facebook:/<post-id>/comments,Kebzabo n’a dévoilé ce qu’ils se sont dits avec Deby .Voilà la différence et en plus il est parti seul .Mais honnêtement où est le problème qu’un opposant rencontre un président pour pour discuter de l’avenir de leur pays ?Où est ce que c’est dit dans la constitution.Je pense qu’on en fait trop pour rien .,normal,4,0,0,0,4
286925,Facebook:/<post-id>/comments,Masra a déçu l'opposition. Nous mettons nos vies en danger espérant un changement avec le transformateur  mais ce dernier nous a déçu. Je pense que si Deby ne publié pas,normal,4,0,0,0,4
286931,Facebook:/<post-id>/comments,Nos opposants font la politique du ventre... Deby avait raison de dire qu'à part lui il ne voit pas un autre tchadien qui peut mieux diriger le pays comme lui je confirme cela.,normal,4,0,0,0,4
286932,Facebook:/<post-id>/comments,Masra sait que toute la jeunesse est avec lui mais qu'il sache que Deby a s'est toujours autoproclamé homme de dialogue malin qui n'honore jamais ses propos.alors le temps est venu pour qu'il laisse le Tchad dirigé par un autre dans la paix.on veut la paix,normal,4,0,0,0,4
286938,Facebook:/<post-id>/comments,Mr Maina où est-ce qu'il écrit qu'un opposant ne doit pas rencontrer le président nous savons tous dès le début que l'objectif de Dr masra succès est de parler tête à tête avec Deby et maintenant qu'il le rencontre ça vous pose problème ? Je qualifie ça de l'analphabétisme politique soyez raisonnable. Attendez la fin avant de juger si vite les autres ,normal,4,0,0,0,4
287001,Facebook:/<post-id>/comments,Ils n'ont pas d'autres choix que de prosterner dévant Deby....,normal,4,0,0,0,4
287005,Facebook:/<post-id>/comments,"Je vous croyais visionnaire...Les Transformateurs ont toujours voulu cette rencontre avec Deby me semble t-il et ils ont obtenu gain de cause. C'est déjà un très bon pas en avant en ce sens que Deby serait obligé de ""légitimer "" leur parti politique. Perso",normal,4,0,0,0,4
287006,Facebook:/<post-id>/comments,Deby doit continuer son pouvoir et sa me fait plaisir mps moral,normal,4,0,0,0,4
287011,Facebook:/<post-id>/comments,La différence est que toi  Fils de Maina tu considères mr Deby comme un ennemis tandis que l'ennemi de  Succès MASRA est le sous développement,normal,4,0,0,0,4
287022,Facebook:/<post-id>/comments,Il suffit seulement de comparer le sourire du MIDI sur ces deux photos pour comprendre ce qu'il pense concrètement de MASRA au fond de lui.,normal,4,0,0,0,4
287039,Facebook:/<post-id>/comments,Acte 7 dépasse DAMBOULA même c’est F**K U,hate,1,1,0,0,0
287062,Facebook:/<post-id>/comments,Aller à la rencontre de Deby n'est pas un problème mais le moment non propice qui cause problème.,normal,4,0,0,0,4
287062,Facebook:/<post-id>/comments,Ce midi qui est fort allé talou namchou donc maintenant kousouma le qui,offensive,2,0,2,0,0
287096,Facebook:/<post-id>/comments,Vous nous faites aspiré les lacrymogènes pourquoi?????????? Damboula Anakou,offensive,2,0,2,0,0
287100,Facebook:/<post-id>/comments,Il ne reste que la photo de Fils de Maina et deby.,normal,4,0,0,0,4
287111,Facebook:/<post-id>/comments,Deby avait besoin juste de la photos pour Avril... discréditer la jeunesse restons concentré....,normal,4,0,0,0,4
287120,Facebook:/<post-id>/comments,Vraiment deby  à des expériences même succès masra à ls embrouillé merde,normal,4,0,0,0,4
287121,Facebook:/<post-id>/comments,Je l’avais prôné.  Que Deby travaille en accord son successeur.,normal,4,0,0,0,4
287131,Facebook:/<post-id>/comments,Marchal domboula et échec masra deux hypocrites de haut niveau Il ne faut pas donner confiance à ces genres des hypocrites gratuitement voilà le résultat. Ceux qui se ressemblent se rassemblent,insult,3,0,0,3,0
287136,Facebook:/<post-id>/comments,Deby n'a jamais considéré un opposant comme son adversaire politique,normal,4,0,0,0,4
287143,Facebook:/<post-id>/comments,C'est un Challenge photo avec MIDI lancer par le jeune compatriote Frank Ouaïdou que le leader bien aimé de transformateur vient de relever. Concentrez vous????????,normal,4,0,0,0,4
287153,Facebook:/<post-id>/comments,Masra depuis il était complice avec Deby celui qui n’a pas des réligions toujours c’est comme ça,normal,4,0,0,0,4
287154,Facebook:/<post-id>/comments,J'attends un direct de la part du Président Succès MASRA pour me situer l'objet de sa rencontre avec MIDI.,normal,4,0,0,0,4
287158,Facebook:/<post-id>/comments,Deby a accepté de placer sa main en bas de notre président,normal,4,0,0,0,4
287165,Facebook:/<post-id>/comments,On sait bien qu'ils ne sont pas des ennemis mais la situation actuelle du Tchad ne demande plus le dialogue. Le seul mot que Dr Masra Succès  nous dira pour apaiser nos coeurs par rapport a leur rencontre est que Midi a démissionné et qu'on doit réorganiser les élections.,normal,4,0,0,0,4
287194,Facebook:/<post-id>/comments,Tout ça dans ça ? Depuis son trajet il veut juste une audience avec MIDI. Les Diplômés sans emploi ont souffert pour rien. Voici les effets de la politique,normal,4,0,0,0,4
287201,Facebook:/<post-id>/comments,Deby sait comment corrompre un jeune politicien. Masra nous déçoit déjà à haut niveau ??,normal,4,0,0,0,4
287204,Facebook:/<post-id>/comments,Dans vos émissions à venir ns attendons son invi pour tout savoir leur rencontre avec Deby Itno ,normal,4,0,0,0,4
287225,Facebook:/<post-id>/comments,Da sahii ke deby Ora damboula hnakou yarfa tari,normal,4,0,0,0,4
287236,Facebook:/<post-id>/comments,Deby a un grand salon hein !  Sinon vous parlez de quoi ?,normal,4,0,0,0,4
287239,Facebook:/<post-id>/comments,Toi mem si aujourd'hui Deby t'appelle viens je te pardonne tu vas courir pour retourner,normal,4,0,0,0,4
287254,Facebook:/<post-id>/comments,Le gouvernement de bandits et le voleurs...,insult,3,0,0,3,0
287281,Facebook:/<post-id>/comments,Tu ignore quoi? Deby a transformé le transformateur.????,normal,4,0,0,0,4
287285,Facebook:/<post-id>/comments,Ils font ça pour sauver leur vies. Ibiliss Deby a pris tout les Tchadiens en otage. Vraiment c’est triste d’avoir un voyou sans foi ni loi à la tête de l’état ,offensive,2,0,2,0,0
287303,Facebook:/<post-id>/comments,Apparemment les quelques likes que tu as obtenu dans ton tout premier poste d'insulte ''kous oumak'' t'a donné des vertiges pr que tu repetes les mêmes bêtises. Attrape ton corps.,offensive,2,0,2,0,0
287311,Facebook:/<post-id>/comments,Succès est un faux type tout comme deby le poster prouve tout,normal,4,0,0,0,4
287325,Facebook:/<post-id>/comments,Le mouton broute la ou il est attachE??????,offensive,2,0,2,0,0
287328,Facebook:/<post-id>/comments,MIDI à dit clairement que je suis le président de tous les tchadiens no?????????,normal,4,0,0,0,4
287329,Facebook:/<post-id>/comments,Nous disons globalement un grand DAMBOULA aux jaloux et jalouses.,insult,3,0,0,3,0
287334,Facebook:/<post-id>/comments,Il nous reste que toi et Deby et Alfidel Abakar Blackpanther  vous film,normal,4,0,0,0,4
287342,Facebook:/<post-id>/comments,Morale Abel kouss ouma il menace tous les peuples tchadiennes c'est pour cela ils étaient là,hate,1,1,0,0,0
287347,Facebook:/<post-id>/comments,C’est eux les batards vendeurs d’honneur et de la religion. Vous mérites des balles de grâce. ,hate,1,1,0,0,0
287353,Facebook:/<post-id>/comments,Abel Maina toi aussi cousse oumak,hate,1,1,0,0,0
287362,Facebook:/<post-id>/comments,Goum nar ma lamana woh dah hanak. Deby ma liiib,offensive,2,0,2,0,0
287364,Facebook:/<post-id>/comments,Deby yi delli da fi hilim koulou mafi ??????????,normal,4,0,0,0,4
287390,Facebook:/<post-id>/comments,Vous êtes des bandits où bien en soit disant de activistes !!si c'est ça votre rôle beaucoup vont quitter de votre pages.ns sommes fatigués des enfantillages,insult,3,0,0,3,0
287394,Facebook:/<post-id>/comments,Ils verront mon SUCCÈS en plein MIDI ??,normal,4,0,0,0,4
287400,Facebook:/<post-id>/comments,abel courage ajoute encore deby massase charab aldimama,hate,1,1,0,0,0
287410,Facebook:/<post-id>/comments,Ajoutes plus grand frère quand Déby insulte les gens damboulah hanakou'' qui a rétorqué ?et en plus quand Dr Djiddi traite le peuple des moutons ils sont où ?,offensive,2,0,2,0,0
287425,Facebook:/<post-id>/comments,Ne soi pas un cochon ?? mal élevé insulte Deby avec ses griots et laisse OUMAH(sa maman) tranquille,insult,3,0,0,3,0
287438,Facebook:/<post-id>/comments,Inti koula tisse hana iya hanak kama adjabak ,hate,1,1,0,0,0
287441,Facebook:/<post-id>/comments,Inti koulla abouk kama adjabak zata ké,hate,1,1,0,0,0
287442,Facebook:/<post-id>/comments,Kous ouma yakhay on est fatigués la,hate,1,1,0,0,0
287468,Facebook:/<post-id>/comments,KAKAITAK ZAAAATA KHÉ LUI TOUTES CEUX LE SOUTIENS MBAR ABOUKOUM KOULLA ????,hate,1,1,0,0,0
287507,Facebook:/<post-id>/comments,La Diaspora #Damboula a frappé fort....Force à vous Abel Maina.,normal,4,0,0,0,4
287512,Facebook:/<post-id>/comments,Non cet bandit la il n'est pas menteur seulement c lui qui détruit c  pays la  Pour moi je revendique au jeune qui sont allez installés la ba,offensive,2,0,2,0,0
287548,Facebook:/<post-id>/comments,N'en déplaise damboula anakou,insult,3,0,0,3,0
287549,Facebook:/<post-id>/comments,Le prix Nobel de mensonges est décerné au président deby,insult,3,0,0,3,0
287555,Facebook:/<post-id>/comments,L'excès de ça rend malade toujours.,offensive,2,0,2,0,0
287572,Facebook:/<post-id>/comments,C'est un traître deby. Comment aime le Tchad et laisser la France nous imposer une constitution ???  Il n'a jamais honte.  Il devrait démissionner,offensive,2,0,2,0,0
287588,Facebook:/<post-id>/comments,khadafi a insulter sont peut en disant «Man Antoum » son peuple a vanger ils sont faits gadafi disparu du tere alors son tour de monsieur #idrisse deby,normal,4,0,0,0,4
287602,Facebook:/<post-id>/comments,C’est quoi le rapport avec la mère de deby ? Prétendre être activiste sans rien dans la tête c’est pas étonnant ,normal,4,0,0,0,4
287609,Facebook:/<post-id>/comments,Menteur comme ça là. Il n'est même pas un homme de parole et les gens continuent à lui applaudir. Comment ne pas tuer l'éducation et mettre fin à son existence au Tchad si son absence lui permet de n'avoir en face de lui que des doungourous ??,offensive,2,0,2,0,0
287619,Facebook:/<post-id>/comments,Insulte seulement deby laisse sa maman reposer en paix,normal,4,0,0,0,4
287634,Facebook:/<post-id>/comments,Laisse les affamés là Maina. Quelle chef religieux?,insult,3,0,0,3,0
287644,Facebook:/<post-id>/comments,Regarde notre dictature  voleur,offensive,2,0,2,0,0
287655,Facebook:/<post-id>/comments,C fou deby ment comme il respire,insult,3,0,0,3,0
287681,Facebook:/<post-id>/comments,Goultalek houda bandit sakit,insult,3,0,0,3,0
287698,Facebook:/<post-id>/comments,Sakkari sakite ! Qu'il aille au Diable. Il est claire que la communauté internationale l'a malmené ces derniers jours. Notre combat commence à porter ses fruits.... Vive la lutte ??????,hate,1,1,0,0,0
287700,Facebook:/<post-id>/comments,Tu oublies que Deby et certains des tes alliés ont la même kaka.,normal,4,0,0,0,4
287705,Facebook:/<post-id>/comments,Si la maman de Yaya dillo est la cousine de Deby que représente la maman de Deby à yaya dillo ? Sois sage ou tu veux distraire les gens avec tes publications inutiles. ,normal,4,0,0,0,4
287708,Facebook:/<post-id>/comments,Qui cherche à le défendre ici? Quand il insulte le peuple là c'était doux sur sa bouche non. Hou da chetan Walla nadoum bess? Deby bigi chamoroka ho bandit,hate,1,1,0,0,0
287719,Facebook:/<post-id>/comments,Non si Deby écoute ça là il va quitter le pouvoir vrais.,normal,4,0,0,0,4
287727,Facebook:/<post-id>/comments,Faut Lui comprendre peut etre son intention c est d insultè deby et non sa mere et aussi l arabe  n est pas son langue maternel donc on se calme les amis,normal,4,0,0,0,4
287729,Facebook:/<post-id>/comments,Deby est un homme sans raison mon grand frère et cher compatriote... Il est préférable de n'est pas le suivre dans son animalité. Avec son discours d'hier,normal,4,0,0,0,4
287730,Facebook:/<post-id>/comments,Deby n'a pas insulté la nation tchadienne il a insulté plutôt les occidentaux. Comprenez le message du président avant d'agir  on dirait que vos cœurs sont remplies des haines envers le président,normal,4,0,0,0,4
287732,Facebook:/<post-id>/comments,Ce type est vraiment malade en vrai,offensive,2,0,2,0,0
287734,Facebook:/<post-id>/comments,T'as tapé fort...  Quand même je crois c'est moins vulgaire qu'en à l'air tes phrases soudides.  Ajoues encore Deby te suit des près,normal,4,0,0,0,4
287736,Facebook:/<post-id>/comments,Tu es malade ! Ta maladie est inqualifiable ! Déby ,insult,3,0,0,3,0
287761,Facebook:/<post-id>/comments,Damboula hanankoum l’exiler hhhhhhhh vous allez mourrir sans voir votre pays tant que MIDI est là ????????????????vive MPS ???,insult,3,0,0,3,0
287763,Facebook:/<post-id>/comments,Moude konsi oh .Sorcier tu as oublié que c'est là où tu es sorti ?je gouvernerai mieux que toi deby,offensive,2,0,2,0,0
287767,Facebook:/<post-id>/comments,Mon Dieu il est malade dans sa tête je vs jure ,insult,3,0,0,3,0
287770,Facebook:/<post-id>/comments,Damboula hanak maina!!!kirdi,hate,1,1,0,0,0
287776,Facebook:/<post-id>/comments,"Quand tu insultes Deby c'est à lui par contre tu insulte une mère innocente quand on dit ""Kouss oumah"" parlent en français c'est mieux puisque tu ne connais rien en arabe????puisque les mamans sont les mêmes et ils ont toutes innocentes et elles sont rien à avoir avec la politique. ",normal,4,0,0,0,4
287779,Facebook:/<post-id>/comments,Voyez cette popularité et taisez vous cochon du Sud.,hate,1,1,0,0,0
287789,Facebook:/<post-id>/comments,Le sanguinaire idriss deby les insultent et ses imbéciles là applaudissent,hate,1,1,0,0,0
287819,Facebook:/<post-id>/comments,Damboula hanak Doutoum Souleyman ,insult,3,0,0,3,0
287823,Facebook:/<post-id>/comments,Ambaroum Zatah wallay ??????,insult,3,0,0,3,0
287846,Facebook:/<post-id>/comments,Ceux qui applaudissent sont des moutons,offensive,2,0,2,0,0
287856,Facebook:/<post-id>/comments,"Où est l'avocat qui contre-attaque ""mouton"" à la justice pour aussi porter plainte contre l'auteur de ""Damboula Hanakoum"" Almé Hami ma lib koko.",offensive,2,0,2,0,0
287857,Facebook:/<post-id>/comments,Vraiment des gens comme deby font honte à l Afrique,normal,4,0,0,0,4
287859,Facebook:/<post-id>/comments,Deby est un homme tonitruant. Si ce la France qui a modifié la constitution alors maintenant le peuple tchadien lui demande de quitter pourquoi s'entête t-il encore ?,normal,4,0,0,0,4
287865,Facebook:/<post-id>/comments,Wa Kouss oumak inta ya réfugié alimentaire. A toi et tes semblables,hate,1,1,0,0,0
287868,Facebook:/<post-id>/comments,Maina tu es jaloux le jalousie va te faire me guérir toumoutou ke bess Mps fi galibkou,offensive,2,0,2,0,0
287879,Facebook:/<post-id>/comments,Deby a étudié avec quel manuel scolaire ? Pardon répondez moi,normal,4,0,0,0,4
